pdb_id,affinity_type,value,unit,link,experimental_pkd,comp_id,ref_seq_identity,source
6GGG,Ki,0.6309570074081421,nM,,9.2,EYN,98.0,rcsb_bulk
6GGG,IC50,20.0,nM,,7.699,EYN,98.0,rcsb_bulk
6GG8,Ki,0.794327974319458,nM,,9.1,EY8,99.0,rcsb_bulk
6GG8,IC50,32.0,nM,,7.495,EY8,99.0,rcsb_bulk
6GG8,IC50,25.0,nM,,7.602,EY8,99.0,rcsb_bulk
6GG8,IC50,7.900000095367432,nM,,8.102,EY8,94.0,rcsb_bulk
6GG8,IC50,10000.0,nM,,5.0,EY8,99.0,rcsb_bulk
6GG8,EC50,0.05011900141835213,nM,,10.3,EY8,99.0,rcsb_bulk
6GEV,Ki,2.0,nM,,8.699,EWN,98.0,rcsb_bulk
6GEV,IC50,63.0,nM,,7.201,EWN,98.0,rcsb_bulk
6G07,Kd,36.0,nM,,7.444,EEZ,99.0,rcsb_bulk
6G07,IC50,17.0,nM,,7.77,EEZ,99.0,rcsb_bulk
6G07,IC50,255.0,nM,,6.593,EEZ,99.0,rcsb_bulk
6G07,IC50,14.0,nM,,7.854,EEZ,99.0,rcsb_bulk
6G07,Kd,8.0,nM,,8.097,EEZ,99.0,rcsb_bulk
6G07,IC50,0.6000000238418579,nM,,9.222,EEZ,99.0,rcsb_bulk
6G07,IC50,23.0,nM,,7.638,EEZ,99.0,rcsb_bulk
6G05,IC50,10.0,nM,,8.0,EF5,99.0,rcsb_bulk
6G05,IC50,40.0,nM,,7.398,EF5,99.0,rcsb_bulk
6G05,IC50,13.0,nM,,7.886,EF5,99.0,rcsb_bulk
6G05,IC50,126.0,nM,,6.9,EF5,99.0,rcsb_bulk
6G05,EC50,251.0,nM,,6.6,EF5,99.0,rcsb_bulk
6G05,IC50,16.0,nM,,7.796,EF5,99.0,rcsb_bulk
6G05,IC50,32.0,nM,,7.495,EF5,99.0,rcsb_bulk
6G05,IC50,316.0,nM,,6.5,EF5,90.0,rcsb_bulk
6FZU,IC50,216000.0,nM,,3.666,EE8,99.0,rcsb_bulk
6FZP,EC50,100.0,nM,,7.0,EDK,100.0,rcsb_bulk
6FZP,Ki,2.0,nM,,8.699,EDK,100.0,rcsb_bulk
6FZP,EC50,1.5,nM,,8.824,EDK,100.0,rcsb_bulk
6FZP,EC50,6.0,nM,,8.222,EDK,100.0,rcsb_bulk
6FZP,EC50,389.0,nM,,6.41,EDK,100.0,rcsb_bulk
6FZP,EC50,110.0,nM,,6.959,EDK,100.0,rcsb_bulk
6FZP,Ki,0.4300000071525574,nM,,9.367,EDK,100.0,rcsb_bulk
6FZP,EC50,26.0,nM,,7.585,EDK,100.0,rcsb_bulk
6FZP,EC50,5.0,nM,,8.301,EDK,100.0,rcsb_bulk
6FZP,EC50,3.700000047683716,nM,,8.432,EDK,100.0,rcsb_bulk
6FZP,EC50,130.0,nM,,6.886,EDK,100.0,rcsb_bulk
6FZP,EC50,13.0,nM,,7.886,EDK,98.0,rcsb_bulk
6FZP,Ki,0.04969999939203262,nM,,10.304,EDK,100.0,rcsb_bulk
6FZP,EC50,50.0,nM,,7.301,EDK,100.0,rcsb_bulk
6FZP,Ki,1.0,nM,,9.0,EDK,100.0,rcsb_bulk
6FZP,EC50,12.0,nM,,7.921,EDK,100.0,rcsb_bulk
6FZP,Ki,70.0,nM,,7.155,EDK,100.0,rcsb_bulk
6FZP,EC50,6.199999809265137,nM,,8.208,EDK,100.0,rcsb_bulk
6FZP,EC50,40.0,nM,,7.398,EDK,100.0,rcsb_bulk
6FZP,EC50,17.0,nM,,7.77,EDK,100.0,rcsb_bulk
6FZP,Ki,104.0,nM,,6.983,EDK,100.0,rcsb_bulk
6FZP,EC50,18.0,nM,,7.745,EDK,100.0,rcsb_bulk
6FZJ,Ki,0.4300000071525574,nM,,9.367,EDK,99.0,rcsb_bulk
6FZJ,EC50,1.5,nM,,8.824,EDK,99.0,rcsb_bulk
6FZJ,EC50,6.0,nM,,8.222,EDK,99.0,rcsb_bulk
6FZJ,EC50,389.0,nM,,6.41,EDK,99.0,rcsb_bulk
6FZJ,EC50,100.0,nM,,7.0,EDK,99.0,rcsb_bulk
6FZJ,EC50,26.0,nM,,7.585,EDK,99.0,rcsb_bulk
6FZJ,Ki,104.0,nM,,6.983,EDK,99.0,rcsb_bulk
6FZJ,EC50,5.0,nM,,8.301,EDK,99.0,rcsb_bulk
6FZJ,EC50,3.700000047683716,nM,,8.432,EDK,99.0,rcsb_bulk
6FZJ,EC50,17.0,nM,,7.77,EDK,99.0,rcsb_bulk
6FZJ,EC50,18.0,nM,,7.745,EDK,99.0,rcsb_bulk
6FZJ,Ki,2.0,nM,,8.699,EDK,99.0,rcsb_bulk
6FZJ,EC50,12.0,nM,,7.921,EDK,99.0,rcsb_bulk
6FZJ,EC50,50.0,nM,,7.301,EDK,99.0,rcsb_bulk
6FZJ,EC50,40.0,nM,,7.398,EDK,99.0,rcsb_bulk
6FZJ,EC50,6.199999809265137,nM,,8.208,EDK,99.0,rcsb_bulk
6FZJ,EC50,130.0,nM,,6.886,EDK,99.0,rcsb_bulk
6FZJ,EC50,13.0,nM,,7.886,EDK,97.0,rcsb_bulk
6FZJ,Ki,70.0,nM,,7.155,EDK,99.0,rcsb_bulk
6FZJ,EC50,110.0,nM,,6.959,EDK,99.0,rcsb_bulk
6FZJ,Ki,0.04969999939203262,nM,,10.304,EDK,99.0,rcsb_bulk
6FZJ,Ki,1.0,nM,,9.0,EDK,99.0,rcsb_bulk
6FZF,EC50,13.0,nM,,7.886,EDK,97.0,rcsb_bulk
6FZF,Ki,0.04969999939203262,nM,,10.304,EDK,99.0,rcsb_bulk
6FZF,Ki,2.0,nM,,8.699,EDK,99.0,rcsb_bulk
6FZF,EC50,130.0,nM,,6.886,EDK,99.0,rcsb_bulk
6FZF,EC50,40.0,nM,,7.398,EDK,99.0,rcsb_bulk
6FZF,Ki,104.0,nM,,6.983,EDK,99.0,rcsb_bulk
6FZF,EC50,3.700000047683716,nM,,8.432,EDK,99.0,rcsb_bulk
6FZF,Ki,0.4300000071525574,nM,,9.367,EDK,99.0,rcsb_bulk
6FZF,EC50,12.0,nM,,7.921,EDK,99.0,rcsb_bulk
6FZF,EC50,50.0,nM,,7.301,EDK,99.0,rcsb_bulk
6FZF,Ki,70.0,nM,,7.155,EDK,99.0,rcsb_bulk
6FZF,Ki,1.0,nM,,9.0,EDK,99.0,rcsb_bulk
6FZF,EC50,17.0,nM,,7.77,EDK,99.0,rcsb_bulk
6FZF,EC50,18.0,nM,,7.745,EDK,99.0,rcsb_bulk
6FZF,EC50,5.0,nM,,8.301,EDK,99.0,rcsb_bulk
6FZF,EC50,6.199999809265137,nM,,8.208,EDK,99.0,rcsb_bulk
6FZF,EC50,1.5,nM,,8.824,EDK,99.0,rcsb_bulk
6FZF,EC50,6.0,nM,,8.222,EDK,99.0,rcsb_bulk
6FZF,EC50,100.0,nM,,7.0,EDK,99.0,rcsb_bulk
6FZF,EC50,389.0,nM,,6.41,EDK,99.0,rcsb_bulk
6FZF,EC50,26.0,nM,,7.585,EDK,99.0,rcsb_bulk
6FZF,EC50,110.0,nM,,6.959,EDK,99.0,rcsb_bulk
6H8P,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
6H8P,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
6H9J,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6HA6,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6HC8,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6HGT,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
6HGT,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
6HK3,IC50,6530.0,nM,,5.185,CL,100.0,rcsb_bulk
6HKP,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6HL1,EC50,1000.0,nM,,6.0,JN3,100.0,rcsb_bulk
6HL1,EC50,21000.0,nM,,4.678,JN3,100.0,rcsb_bulk
6HL1,EC50,20000.0,nM,,4.699,JN3,100.0,rcsb_bulk
6HL1,EC50,18000.0,nM,,4.745,JN3,100.0,rcsb_bulk
6HL1,EC50,30000.0,nM,,4.523,JN3,100.0,rcsb_bulk
6HL1,EC50,27000.0,nM,,4.569,JN3,100.0,rcsb_bulk
6HL1,EC50,6310.0,nM,,5.2,JN3,100.0,rcsb_bulk
6HL1,EC50,11700.0,nM,,4.932,JN3,100.0,rcsb_bulk
6HL1,EC50,10000.0,nM,,5.0,JN3,100.0,rcsb_bulk
6HL1,EC50,16800.0,nM,,4.775,JN3,95.0,rcsb_bulk
6HL1,EC50,10000.0,nM,,5.0,JN3,100.0,rcsb_bulk
6HL1,EC50,9000.0,nM,,5.046,JN3,100.0,rcsb_bulk
6HL1,EC50,8300.0,nM,,5.081,JN3,100.0,rcsb_bulk
6HL1,EC50,8660.0,nM,,5.062,JN3,100.0,rcsb_bulk
6HL1,EC50,15000.0,nM,,4.824,JN3,100.0,rcsb_bulk
6HL1,EC50,3500.0,nM,,5.456,JN3,100.0,rcsb_bulk
6HL1,EC50,3400.0,nM,,5.469,JN3,100.0,rcsb_bulk
6HL1,EC50,13000.0,nM,,4.886,JN3,100.0,rcsb_bulk
6HL5,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6HL6,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6I2C,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
6I2C,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
6I2C,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
6I2C,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
6I2C,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
6I2C,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
6I2C,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
6I2C,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
6I2C,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
6I2C,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
6I2C,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
6I2C,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
6I2C,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
6I2C,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
6IZM,EC50,273.0,nM,,6.564,B0X,99.0,rcsb_bulk
6IZN,EC50,246.0,nM,,6.609,B1O,99.0,rcsb_bulk
6ITM,EC50,5700.0,nM,,5.244,AWL,99.0,rcsb_bulk
6I2A,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
6I2A,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
6I2A,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
6I2A,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
6I2A,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
6I2A,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
6I2A,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
6I2A,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
6I2A,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
6I2A,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
6I2A,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
6I2A,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
6I2A,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
6I2A,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
6KKB,EC50,13.0,nM,,7.886,8HO,100.0,rcsb_bulk
6L71,IC50,1200.0,nM,,5.921,NCA,100.0,rcsb_bulk
6L71,IC50,38000.0,nM,,4.42,NCA,100.0,rcsb_bulk
6L71,IC50,70000.0,nM,,4.155,NCA,100.0,rcsb_bulk
6L71,IC50,32300.0,nM,,4.491,NCA,100.0,rcsb_bulk
6L71,IC50,57770.0,nM,,4.238,NCA,100.0,rcsb_bulk
6L71,IC50,6300.0,nM,,5.201,NCA,100.0,rcsb_bulk
6L71,IC50,100500.0,nM,,3.998,NCA,100.0,rcsb_bulk
6L71,IC50,49800.0,nM,,4.303,NCA,100.0,rcsb_bulk
6L71,IC50,11000.0,nM,,4.959,NCA,100.0,rcsb_bulk
6L71,IC50,10500.0,nM,,4.979,NCA,100.0,rcsb_bulk
6L71,IC50,20000.0,nM,,4.699,NCA,100.0,rcsb_bulk
6LB5,Ki,182.0,nM,,6.74,E80,99.0,rcsb_bulk
6LB5,EC50,19.0,nM,,7.721,E80,99.0,rcsb_bulk
6LB5,Kd,1300.0,nM,,5.886,E80,99.0,rcsb_bulk
6LB5,Kd,340.0,nM,,6.469,E80,99.0,rcsb_bulk
6LB6,EC50,169.0,nM,,6.772,E8O,99.0,rcsb_bulk
6ONI,IC50,4.699999809265137,nM,,8.328,EEY,100.0,rcsb_bulk
6ONI,IC50,1.0,nM,,9.0,EEY,100.0,rcsb_bulk
6ONI,IC50,1000.0,nM,,6.0,EEY,100.0,rcsb_bulk
6ONI,IC50,320.0,nM,,6.495,EEY,100.0,rcsb_bulk
6ONJ,EC50,14.0,nM,,7.854,BRL,100.0,rcsb_bulk
6ONJ,EC50,20.0,nM,,7.699,BRL,100.0,rcsb_bulk
6ONJ,IC50,60000.0,nM,,4.222,BRL,100.0,rcsb_bulk
6ONJ,EC50,0.10000000149011612,nM,,10.0,BRL,100.0,rcsb_bulk
6ONJ,EC50,18.0,nM,,7.745,BRL,100.0,rcsb_bulk
6ONJ,IC50,298.0,nM,,6.526,BRL,100.0,rcsb_bulk
6ONJ,IC50,292.0,nM,,6.535,BRL,100.0,rcsb_bulk
6ONJ,EC50,10.0,nM,,8.0,BRL,100.0,rcsb_bulk
6ONJ,EC50,9.0,nM,,8.046,BRL,100.0,rcsb_bulk
6ONJ,IC50,159.0,nM,,6.799,BRL,100.0,rcsb_bulk
6ONJ,EC50,8.0,nM,,8.097,BRL,100.0,rcsb_bulk
6ONJ,Kd,48.0,nM,,7.319,BRL,100.0,rcsb_bulk
6ONJ,IC50,90.0,nM,,7.046,BRL,100.0,rcsb_bulk
6ONJ,IC50,88.0,nM,,7.056,BRL,100.0,rcsb_bulk
6ONJ,IC50,22000.0,nM,,4.658,BRL,100.0,rcsb_bulk
6ONJ,EC50,730.0,nM,,6.137,BRL,100.0,rcsb_bulk
6ONJ,IC50,112.0,nM,,6.951,BRL,100.0,rcsb_bulk
6ONJ,IC50,103.0,nM,,6.987,BRL,100.0,rcsb_bulk
6ONJ,EC50,30.0,nM,,7.523,BRL,98.0,rcsb_bulk
6ONJ,IC50,76.0,nM,,7.119,BRL,100.0,rcsb_bulk
6ONJ,EC50,4.0,nM,,8.398,BRL,100.0,rcsb_bulk
6ONJ,EC50,396.0,nM,,6.402,BRL,100.0,rcsb_bulk
6ONJ,Kd,1.2000000476837158,nM,,8.921,BRL,100.0,rcsb_bulk
6ONJ,IC50,38.0,nM,,7.42,BRL,100.0,rcsb_bulk
6ONJ,Kd,3300.0,nM,,5.481,BRL,100.0,rcsb_bulk
6ONJ,Kd,3380.0,nM,,5.471,BRL,100.0,rcsb_bulk
6ONJ,EC50,481.0,nM,,6.318,BRL,100.0,rcsb_bulk
6ONJ,Ki,17.0,nM,,7.77,BRL,100.0,rcsb_bulk
6ONJ,EC50,200.0,nM,,6.699,BRL,100.0,rcsb_bulk
6ONJ,EC50,210.0,nM,,6.678,BRL,100.0,rcsb_bulk
6ONJ,Ki,20.0,nM,,7.699,BRL,100.0,rcsb_bulk
6ONJ,EC50,169.0,nM,,6.772,BRL,100.0,rcsb_bulk
6ONJ,EC50,316.0,nM,,6.5,BRL,100.0,rcsb_bulk
6ONJ,EC50,326.0,nM,,6.487,BRL,100.0,rcsb_bulk
6ONJ,EC50,332.0,nM,,6.479,BRL,100.0,rcsb_bulk
6ONJ,Ki,27.0,nM,,7.569,BRL,100.0,rcsb_bulk
6ONJ,EC50,280.0,nM,,6.553,BRL,100.0,rcsb_bulk
6ONJ,Ki,26.0,nM,,7.585,BRL,100.0,rcsb_bulk
6ONJ,EC50,297.0,nM,,6.527,BRL,100.0,rcsb_bulk
6ONJ,EC50,300.0,nM,,6.523,BRL,100.0,rcsb_bulk
6ONJ,EC50,1.0,nM,,9.0,BRL,100.0,rcsb_bulk
6ONJ,EC50,259.0,nM,,6.587,BRL,100.0,rcsb_bulk
6ONJ,EC50,260.0,nM,,6.585,BRL,100.0,rcsb_bulk
6ONJ,IC50,4400.0,nM,,5.357,BRL,100.0,rcsb_bulk
6ONJ,EC50,240.0,nM,,6.62,BRL,100.0,rcsb_bulk
6ONJ,Ki,8.0,nM,,8.097,BRL,100.0,rcsb_bulk
6ONJ,EC50,114.0,nM,,6.943,BRL,100.0,rcsb_bulk
6ONJ,EC50,115.0,nM,,6.939,BRL,100.0,rcsb_bulk
6ONJ,EC50,100.0,nM,,7.0,BRL,100.0,rcsb_bulk
6ONJ,EC50,95.0,nM,,7.022,BRL,100.0,rcsb_bulk
6ONJ,EC50,87.0,nM,,7.06,BRL,100.0,rcsb_bulk
6ONJ,EC50,89.0,nM,,7.051,BRL,100.0,rcsb_bulk
6ONJ,EC50,154.0,nM,,6.812,BRL,100.0,rcsb_bulk
6ONJ,EC50,155.0,nM,,6.81,BRL,100.0,rcsb_bulk
6ONJ,EC50,156.0,nM,,6.807,BRL,100.0,rcsb_bulk
6ONJ,EC50,144.0,nM,,6.842,BRL,100.0,rcsb_bulk
6ONJ,IC50,10.0,nM,,8.0,BRL,100.0,rcsb_bulk
6ONJ,EC50,134.0,nM,,6.873,BRL,100.0,rcsb_bulk
6ONJ,EC50,117.0,nM,,6.932,BRL,100.0,rcsb_bulk
6ONJ,EC50,120.0,nM,,6.921,BRL,100.0,rcsb_bulk
6ONJ,EC50,52.0,nM,,7.284,BRL,100.0,rcsb_bulk
6ONJ,IC50,7.699999809265137,nM,,8.114,BRL,100.0,rcsb_bulk
6ONJ,EC50,49.0,nM,,7.31,BRL,100.0,rcsb_bulk
6ONJ,EC50,76.0,nM,,7.119,BRL,100.0,rcsb_bulk
6ONJ,EC50,83.0,nM,,7.081,BRL,100.0,rcsb_bulk
6ONJ,EC50,60.0,nM,,7.222,BRL,100.0,rcsb_bulk
6ONJ,EC50,27.0,nM,,7.569,BRL,100.0,rcsb_bulk
6ONJ,EC50,26.0,nM,,7.585,BRL,100.0,rcsb_bulk
6ONJ,EC50,39.0,nM,,7.409,BRL,100.0,rcsb_bulk
6ONJ,Ki,47.0,nM,,7.328,BRL,100.0,rcsb_bulk
6ONJ,EC50,40.0,nM,,7.398,BRL,100.0,rcsb_bulk
6ONJ,Ki,59.0,nM,,7.229,BRL,100.0,rcsb_bulk
6OQX,EC50,600.0,nM,,6.222,N1V,99.0,rcsb_bulk
6OQX,EC50,900.0,nM,,6.046,N1V,99.0,rcsb_bulk
6OQY,EC50,600.0,nM,,6.222,N2J,99.0,rcsb_bulk
6OQY,EC50,15.0,nM,,7.824,N2J,99.0,rcsb_bulk
6OR1,EC50,13000.0,nM,,4.886,N27,99.0,rcsb_bulk
6PDZ,IC50,1000.0,nM,,6.0,EEY,100.0,rcsb_bulk
6PDZ,IC50,1.0,nM,,9.0,EEY,100.0,rcsb_bulk
6PDZ,IC50,4.699999809265137,nM,,8.328,EEY,100.0,rcsb_bulk
6PDZ,IC50,320.0,nM,,6.495,EEY,100.0,rcsb_bulk
6QTP,IC50,244.0,nM,,6.613,JHN,99.0,rcsb_bulk
6QTP,IC50,47.0,nM,,7.328,JHN,99.0,rcsb_bulk
6QTP,IC50,374.0,nM,,6.427,JHN,99.0,rcsb_bulk
6QTP,IC50,170.0,nM,,6.77,JHN,99.0,rcsb_bulk
6QTK,IC50,47.0,nM,,7.328,JHN,99.0,rcsb_bulk
6QTK,IC50,374.0,nM,,6.427,JHN,99.0,rcsb_bulk
6QTK,IC50,170.0,nM,,6.77,JHN,99.0,rcsb_bulk
6QTK,IC50,244.0,nM,,6.613,JHN,99.0,rcsb_bulk
6R7J,IC50,50.0,nM,,7.301,JUN,100.0,rcsb_bulk
6R7J,IC50,182.0,nM,,6.74,JUN,100.0,rcsb_bulk
6R7J,IC50,120.0,nM,,6.921,JUN,91.0,rcsb_bulk
6R7J,IC50,32.0,nM,,7.495,JUN,100.0,rcsb_bulk
6R7J,IC50,126.0,nM,,6.9,JUN,91.0,rcsb_bulk
6RUJ,IC50,46000.0,nM,,4.337,OGA,100.0,rcsb_bulk
6SSQ,EC50,4.0,nM,,8.398,754,85.0,rcsb_bulk
6SSQ,Ki,1791.0,nM,,5.747,754,85.0,rcsb_bulk
6SSQ,Ki,6094.0,nM,,5.215,754,85.0,rcsb_bulk
6SSQ,EC50,192.0,nM,,6.717,754,85.0,rcsb_bulk
6SSQ,Ki,2587.0,nM,,5.587,754,99.0,rcsb_bulk
6SSQ,EC50,10.0,nM,,8.0,754,99.0,rcsb_bulk
6STI,EC50,4.0,nM,,8.398,754,87.0,rcsb_bulk
6STI,Ki,8.0,nM,,8.097,754,100.0,rcsb_bulk
6STI,Ki,14.0,nM,,7.854,754,87.0,rcsb_bulk
6STI,EC50,13.0,nM,,7.886,754,87.0,rcsb_bulk
6STI,Ki,9.0,nM,,8.046,754,87.0,rcsb_bulk
6STI,EC50,2.0,nM,,8.699,754,100.0,rcsb_bulk
6T1V,EC50,6.199999809265137,nM,,8.208,EDK,99.0,rcsb_bulk
6T1V,EC50,17.0,nM,,7.77,EDK,99.0,rcsb_bulk
6T1V,Ki,1.0,nM,,9.0,EDK,99.0,rcsb_bulk
6T1V,Ki,70.0,nM,,7.155,EDK,99.0,rcsb_bulk
6T1V,EC50,18.0,nM,,7.745,EDK,99.0,rcsb_bulk
6T1V,EC50,40.0,nM,,7.398,EDK,99.0,rcsb_bulk
6T1V,EC50,3.700000047683716,nM,,8.432,EDK,99.0,rcsb_bulk
6T1V,EC50,50.0,nM,,7.301,EDK,99.0,rcsb_bulk
6T1V,EC50,12.0,nM,,7.921,EDK,99.0,rcsb_bulk
6T1V,Ki,0.4300000071525574,nM,,9.367,EDK,99.0,rcsb_bulk
6T1V,Ki,104.0,nM,,6.983,EDK,99.0,rcsb_bulk
6T1V,Ki,0.04969999939203262,nM,,10.304,EDK,99.0,rcsb_bulk
6T1V,Ki,2.0,nM,,8.699,EDK,99.0,rcsb_bulk
6T1V,EC50,130.0,nM,,6.886,EDK,99.0,rcsb_bulk
6T1V,EC50,13.0,nM,,7.886,EDK,97.0,rcsb_bulk
6T1V,EC50,5.0,nM,,8.301,EDK,99.0,rcsb_bulk
6T1V,EC50,100.0,nM,,7.0,EDK,99.0,rcsb_bulk
6T1V,EC50,1.5,nM,,8.824,EDK,99.0,rcsb_bulk
6T1V,EC50,6.0,nM,,8.222,EDK,99.0,rcsb_bulk
6T1V,EC50,389.0,nM,,6.41,EDK,99.0,rcsb_bulk
6T1V,EC50,110.0,nM,,6.959,EDK,99.0,rcsb_bulk
6T1V,EC50,26.0,nM,,7.585,EDK,99.0,rcsb_bulk
6TOF,IC50,86000.0,nM,,4.066,NQE,100.0,rcsb_bulk
6TOG,IC50,207000.0,nM,,3.684,NQH,100.0,rcsb_bulk
6TOH,IC50,10500.0,nM,,4.979,NQK,100.0,rcsb_bulk
6TOH,IC50,11000.0,nM,,4.959,NQK,100.0,rcsb_bulk
6TOH,IC50,3400.0,nM,,5.469,NQK,100.0,rcsb_bulk
6TOI,IC50,1700.0,nM,,5.77,NQN,100.0,rcsb_bulk
6TOI,IC50,1549.0,nM,,5.81,NQN,100.0,rcsb_bulk
6TON,IC50,87.0999984741211,nM,,7.06,NR5,100.0,rcsb_bulk
6TON,IC50,97.0,nM,,7.013,NR5,100.0,rcsb_bulk
6TOO,IC50,4600.0,nM,,5.337,NR8,100.0,rcsb_bulk
6VC2,Ki,1200.0,nM,,5.921,QU7,99.0,rcsb_bulk
6VIF,EC50,400.0,nM,,6.398,QY4,99.0,rcsb_bulk
6VIF,Ki,38.0,nM,,7.42,QY4,99.0,rcsb_bulk
6YNA,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
6YNA,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
6YNA,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
6YNA,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
6YNA,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
6YNA,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
6YNA,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
6YNA,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
6YNA,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
6YNA,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
6YNA,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
6YNA,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
6YNA,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
6YNA,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
6YW2,IC50,1400.0,nM,,5.854,UN9,100.0,rcsb_bulk
6YW2,Kd,80.0,nM,,7.097,UN9,100.0,rcsb_bulk
6YW2,IC50,73.0,nM,,7.137,UN9,100.0,rcsb_bulk
6YW2,IC50,300.0,nM,,6.523,UN9,100.0,rcsb_bulk
6YW2,IC50,70.0,nM,,7.155,UN9,100.0,rcsb_bulk
6YW2,IC50,640.0,nM,,6.194,UN9,100.0,rcsb_bulk
6YW2,IC50,3900.0,nM,,5.409,UN9,100.0,rcsb_bulk
6YW2,IC50,7500.0,nM,,5.125,UN9,100.0,rcsb_bulk
6YW2,IC50,30000.0,nM,,4.523,UN9,100.0,rcsb_bulk
6YW2,EC50,79000.0,nM,,4.102,UN9,100.0,rcsb_bulk
6YW2,IC50,424.0,nM,,6.373,UN9,100.0,rcsb_bulk
6YW4,Kd,3000.0,nM,,5.523,OGA,99.0,rcsb_bulk
6YW4,IC50,6200.0,nM,,5.208,OGA,99.0,rcsb_bulk
6YW4,IC50,26000.0,nM,,4.585,OGA,99.0,rcsb_bulk
6YW4,Kd,3100.0,nM,,5.509,OGA,99.0,rcsb_bulk
6YW4,Ki,8000.0,nM,,5.097,OGA,99.0,rcsb_bulk
6YW4,IC50,20000.0,nM,,4.699,OGA,99.0,rcsb_bulk
6YW4,Kd,3400.0,nM,,5.469,OGA,99.0,rcsb_bulk
6YW4,IC50,5600.0,nM,,5.252,OGA,99.0,rcsb_bulk
6YW4,Kd,2000.0,nM,,5.699,OGA,99.0,rcsb_bulk
6YW4,IC50,18500.0,nM,,4.733,OGA,99.0,rcsb_bulk
6YW4,IC50,8000.0,nM,,5.097,OGA,99.0,rcsb_bulk
6YW4,Kd,2800.0,nM,,5.553,OGA,99.0,rcsb_bulk
7AKO,IC50,1.0,nM,,9.0,STU,98.0,rcsb_bulk
7AKO,IC50,2.0,nM,,8.699,STU,98.0,rcsb_bulk
7APO,EC50,0.30000001192092896,nM,,9.523,EQN,100.0,rcsb_bulk
7APO,EC50,19.950000762939453,nM,,7.7,EQN,87.0,rcsb_bulk
7APO,EC50,9.0,nM,,8.046,EQN,87.0,rcsb_bulk
7APO,IC50,41.0,nM,,7.387,EQN,100.0,rcsb_bulk
7APO,EC50,2.0,nM,,8.699,EQN,100.0,rcsb_bulk
7APO,EC50,8.600000381469727,nM,,8.066,EQN,87.0,rcsb_bulk
